order_id,product,category,sub_category,price,quantity,discount_percent,final_price,cost_price,profit,date,customer_id,region 
14509,Watch,Accessories,Watches,13943.0,1,10,12548.7,11656.9,891.8,29-02-2024,C750,North
14510,Laptop,Electronics,Computers,111507.0,3,15,94780.95,93815.82,2895.39,22-03-2024,C480,South
14511,Tablet,Electronics,Computers,45499.0,2,5,43224.05,32131.47,22185.15,05-06-2024,C327,East
14512,Tablet,Electronics,Computers,35473.0,2,10,31925.7,28207.34,7436.73,19-01-2024,C381,East
14513,Tablet,Electronics,Computers,27187.0,1,10,24468.3,22518.76,1949.54,04-01-2024,C160,South
14514,Laptop,Electronics,Computers,100306.0,3,15,85260.1,63777.57,64447.6,25-02-2024,C680,West
14515,Phone,Electronics,Mobiles,54760.0,2,0,54760.0,35850.0,37820.01,09-05-2024,C28,East
14516,Shoes,Fashion,Footwear,9820.0,1,20,7856.0,8188.38,-332.38,14-05-2024,C160,West
14517,Backpack,Accessories,Bags,5341.0,2,5,5073.95,3120.02,3907.86,15-02-2024,C148,South
14518,Tablet,Electronics,Computers,65276.0,2,20,52220.8,49770.55,-980.1,05-02-2024,C684,East
14519,Watch,Accessories,Watches,69590.0,2,10,62631.0,49865.47,25531.05,26-03-2024,C251,East
14520,Laptop,Electronics,Computers,53576.0,3,30,37503.2,44085.45,-19746.76,18-01-2024,C256,West
14521,Tablet,Electronics,Computers,21268.0,1,0,21268.0,15574.67,5693.33,01-01-2024,C447,East
14522,Phone,Electronics,Mobiles,21768.0,3,15,18502.8,14362.62,12420.54,14-04-2024,C531,North
14523,Camera,Electronics,Cameras,74985.0,4,20,59988.0,45725.83,57048.67,08-03-2024,C93,North
14524,Headphones,Electronics,Audio,8313.0,1,0,8313.0,4802.55,3510.45,19-02-2024,C601,North
14525,Shoes,Fashion,Footwear,2690.0,2,10,2421.0,1850.8,1140.4,22-04-2024,C619,West
14526,Headphones,Electronics,Audio,13044.0,4,15,11087.4,8482.81,10418.38,23-06-2024,C500,West
14527,Laptop,Electronics,Computers,74328.0,1,5,70611.6,58726.71,11884.89,21-03-2024,C444,South
14528,Backpack,Accessories,Bags,4393.0,1,30,3075.1,2777.5,297.6,10-02-2024,C374,West
14529,Laptop,Electronics,Computers,68855.0,4,5,65412.25,51820.02,54368.9,12-04-2024,C368,East
14530,Tablet,Electronics,Computers,47281.0,4,5,44916.95,35139.19,39111.06,30-03-2024,C371,West
14531,Tablet,Electronics,Computers,48245.0,3,5,45832.75,32078.26,41263.48,18-06-2024,C247,North
14532,Laptop,Electronics,Computers,179911.0,2,0,179911.0,110745.62,138330.76,26-02-2024,C107,South
14533,Laptop,Electronics,Computers,84638.0,3,15,71942.3,56278.45,46991.55,04-01-2024,C776,West
14534,Backpack,Accessories,Bags,1437.0,1,15,1221.45,1064.98,156.47,22-03-2024,C481,South
14535,Backpack,Accessories,Bags,4464.0,4,15,3794.4,3332.21,1848.76,02-04-2024,C31,East
14536,Laptop,Electronics,Computers,173768.0,1,20,139014.4,135159.97,3854.43,02-06-2024,C156,East
14537,Watch,Accessories,Watches,7641.0,4,5,7258.95,5363.75,7580.81,23-06-2024,C214,West
14538,Camera,Electronics,Cameras,59842.0,3,15,50865.7,43764.13,21304.72,02-01-2024,C189,West
14539,Laptop,Electronics,Computers,159526.0,2,0,159526.0,128314.97,62422.06,25-01-2024,C582,East
14540,Tablet,Electronics,Computers,43707.0,2,15,37150.95,32609.3,9083.29,09-02-2024,C597,North
14541,Headphones,Electronics,Audio,7986.0,3,0,7986.0,5027.32,8876.05,29-05-2024,C238,West
14542,Headphones,Electronics,Audio,3183.0,3,20,2546.4,1864.11,2046.88,06-01-2024,C440,South
14543,Watch,Accessories,Watches,32980.0,1,0,32980.0,21260.01,11719.99,07-01-2024,C214,North
14544,Backpack,Accessories,Bags,3475.0,2,15,2953.75,2664.87,577.75,03-03-2024,C573,North
14545,Watch,Accessories,Watches,34101.0,1,15,28985.85,19295.93,-1937.98,13-02-2024,C228,West
14546,Tablet,Electronics,Computers,79965.0,1,20,63972.0,46055.03,17916.97,20-04-2024,C715,South
14547,Phone,Electronics,Mobiles,33976.0,1,15,28879.6,21314.6,7565.0,21-05-2024,C207,South
14548,Phone,Electronics,Mobiles,19436.0,4,10,17492.4,14178.81,13254.37,15-04-2024,C558,West
14549,Shoes,Fashion,Footwear,4957.0,3,5,4709.15,2871.96,5511.58,29-01-2024,C768,East
14550,Headphones,Electronics,Audio,7231.0,4,15,6146.35,4985.79,4642.24,12-02-2024,C460,North
14551,Headphones,Electronics,Audio,12166.0,2,10,10949.4,8311.87,5275.06,16-06-2024,C411,North
14552,Shoes,Fashion,Footwear,1242.0,3,20,993.6,694.14,898.37,01-03-2024,C700,West
14553,Laptop,Electronics,Computers,168407.0,3,0,168407.0,126592.42,-25088.75,05-06-2024,C599,East
14554,Tablet,Electronics,Computers,71347.0,2,5,67779.65,55290.02,24979.25,15-06-2024,C611,West
14555,Camera,Electronics,Cameras,60451.0,3,10,54405.9,37706.42,50098.44,13-05-2024,C8,East
14556,Headphones,Electronics,Audio,3575.0,3,0,3575.0,2313.33,3785.01,03-02-2024,C7,North
14557,Laptop,Electronics,Computers,107645.0,2,0,107645.0,74577.83,66134.33,25-04-2024,C322,West
14558,Watch,Accessories,Watches,52884.0,3,5,50239.8,42113.93,24377.6,19-03-2024,C20,East
14559,Headphones,Electronics,Audio,8055.0,3,0,8055.0,6129.61,5776.16,03-06-2024,C288,South
14560,Watch,Accessories,Watches,5812.0,2,15,4940.2,3205.96,3468.48,10-05-2024,C715,West
14561,Tablet,Electronics,Computers,35987.0,1,15,30588.95,23825.83,6763.12,01-03-2024,C761,West
14562,Headphones,Electronics,Audio,6078.0,3,30,4254.6,4572.99,-955.16,24-04-2024,C411,West
14563,Watch,Accessories,Watches,21614.0,3,15,18371.9,16784.09,4763.42,13-04-2024,C789,West
14564,Phone,Electronics,Mobiles,59866.0,2,0,59866.0,35612.44,48507.12,15-02-2024,C43,South
14565,Laptop,Electronics,Computers,114522.0,1,15,97343.7,78253.61,19090.09,10-01-2024,C60,South
14566,Watch,Accessories,Watches,16740.0,2,10,15066.0,10771.9,8588.2,03-03-2024,C772,East
14567,Phone,Electronics,Mobiles,35495.0,3,5,33720.25,20018.04,41106.63,14-02-2024,C273,South
14568,Tablet,Electronics,Computers,25586.0,1,15,21748.1,17877.6,3870.5,09-06-2024,C759,South
14569,Tablet,Electronics,Computers,65506.0,4,5,62230.7,54942.2,-5830.8,07-03-2024,C103,East
14570,Laptop,Electronics,Computers,116085.0,2,15,98672.25,92278.74,12787.02,27-06-2024,C370,West
14571,Shoes,Fashion,Footwear,3785.0,4,5,3595.75,2209.81,5543.78,17-04-2024,C796,North
14572,Tablet,Electronics,Computers,65528.0,4,5,62251.6,36651.15,102401.81,07-02-2024,C782,South
14573,Tablet,Electronics,Computers,79873.0,3,0,79873.0,65093.21,44339.36,06-05-2024,C787,North
14574,Phone,Electronics,Mobiles,35520.0,2,15,30192.0,23376.59,13630.82,21-06-2024,C678,South
14575,Camera,Electronics,Cameras,83087.0,2,10,74778.3,63646.01,22264.58,11-02-2024,C145,West
14576,Headphones,Electronics,Audio,9707.0,1,10,8736.3,7422.35,1313.95,15-06-2024,C337,West
14577,Camera,Electronics,Cameras,118080.0,3,15,100368.0,82560.9,53421.29,03-05-2024,C30,East
14578,Camera,Electronics,Cameras,121440.0,1,0,121440.0,101321.79,-4023.64,12-05-2024,C502,South
14579,Phone,Electronics,Mobiles,71822.0,2,30,50275.4,41052.67,18445.47,24-02-2024,C91,East
14580,Watch,Accessories,Watches,18266.0,1,15,15526.1,11917.05,3609.05,21-05-2024,C567,North
14581,Shoes,Fashion,Footwear,9462.0,1,15,8042.7,6134.3,1908.4,13-03-2024,C798,East
14582,Laptop,Electronics,Computers,146490.0,4,5,139165.5,96793.1,169489.58,24-03-2024,C701,West
14583,Tablet,Electronics,Computers,21350.0,1,20,17080.0,16144.11,935.89,13-03-2024,C256,West
14584,Backpack,Accessories,Bags,2266.0,2,15,1926.1,1917.46,-3.45,17-04-2024,C99,East
14585,Watch,Accessories,Watches,63123.0,1,0,63123.0,44745.84,-3675.43,28-04-2024,C662,West
14586,Watch,Accessories,Watches,30629.0,3,15,26034.65,25527.37,1521.83,22-04-2024,C723,North
14587,Headphones,Electronics,Audio,2547.0,3,15,2164.95,2110.58,163.11,21-03-2024,C620,West
14588,Backpack,Accessories,Bags,2237.0,2,20,1789.6,1367.19,844.82,11-05-2024,C178,East
14589,Headphones,Electronics,Audio,6070.0,1,10,5463.0,5101.59,361.41,13-02-2024,C320,South
14590,Backpack,Accessories,Bags,5333.0,2,20,4266.4,4262.67,7.45,08-02-2024,C157,West
14591,Shoes,Fashion,Footwear,9096.0,4,15,7731.6,6075.97,6622.54,16-01-2024,C188,West
14592,Shoes,Fashion,Footwear,4483.0,4,20,3586.4,3610.5,-96.4,14-02-2024,C309,North
14593,Laptop,Electronics,Computers,74202.0,2,5,70491.9,44202.75,52578.29,22-06-2024,C196,North
14594,Laptop,Electronics,Computers,112914.0,2,10,101622.6,81130.15,-8196.98,13-03-2024,C29,North
14595,Backpack,Accessories,Bags,4254.0,2,0,4254.0,3321.62,1864.77,02-01-2024,C645,North
14596,Tablet,Electronics,Computers,76398.0,3,20,61118.4,58954.14,6492.79,22-02-2024,C486,North
14597,Tablet,Electronics,Computers,32854.0,2,5,31211.3,19297.46,23827.67,04-04-2024,C137,North
14598,Shoes,Fashion,Footwear,4251.0,2,5,4038.45,2890.22,2296.47,14-04-2024,C718,West
14599,Camera,Electronics,Cameras,50273.0,1,0,50273.0,29847.03,20425.97,22-06-2024,C709,South
14600,Tablet,Electronics,Computers,25023.0,3,15,21269.55,14748.4,19563.45,15-01-2024,C798,West
14601,Laptop,Electronics,Computers,75723.0,4,0,75723.0,55884.1,79355.59,17-02-2024,C231,South
14602,Tablet,Electronics,Computers,77922.0,1,10,70129.8,66195.94,3933.86,14-06-2024,C611,North
14603,Watch,Accessories,Watches,44405.0,1,5,42184.75,25721.94,16462.81,18-01-2024,C105,West
14604,Backpack,Accessories,Bags,2934.0,2,10,2640.6,2095.64,1089.91,26-01-2024,C436,West
14605,Phone,Electronics,Mobiles,67235.0,2,0,67235.0,56468.99,21532.02,07-05-2024,C76,East
14606,Camera,Electronics,Cameras,59961.0,3,10,53964.9,36057.89,53721.03,04-06-2024,C503,East
14607,Shoes,Fashion,Footwear,6723.0,3,20,5378.4,5178.8,598.79,24-06-2024,C511,East
14608,Shoes,Fashion,Footwear,7162.0,3,0,7162.0,4919.0,6728.99,27-05-2024,C229,West
14609,Camera,Electronics,Cameras,135738.0,2,5,128951.1,87596.12,82709.97,08-03-2024,C335,North
14610,Backpack,Accessories,Bags,3780.0,3,20,3024.0,2920.47,310.6,30-03-2024,C519,North
14611,Phone,Electronics,Mobiles,70052.0,2,15,59544.2,46290.19,26508.03,03-05-2024,C692,North
14612,Headphones,Electronics,Audio,14991.0,2,20,11992.8,10132.13,3721.35,28-02-2024,C533,East
14613,Watch,Accessories,Watches,11602.0,4,20,9281.6,8427.46,3416.54,16-01-2024,C439,East
14614,Headphones,Electronics,Audio,12269.0,2,15,10428.65,10133.91,589.49,09-01-2024,C497,West
14615,Camera,Electronics,Cameras,127288.0,3,0,127288.0,102221.08,75200.75,12-03-2024,C172,West
14616,Camera,Electronics,Cameras,68642.0,3,30,48049.4,49644.9,-4786.5,11-02-2024,C367,West
14617,Phone,Electronics,Mobiles,56215.0,1,10,50593.5,46889.53,3703.97,21-02-2024,C673,West
14618,Headphones,Electronics,Audio,4666.0,1,15,3966.1,2586.85,1379.25,25-04-2024,C528,West
14619,Headphones,Electronics,Audio,8285.0,3,10,7456.5,6646.93,2428.72,21-02-2024,C367,West
14620,Watch,Accessories,Watches,36975.0,1,5,35126.25,26019.27,9106.98,12-05-2024,C53,South
14621,Backpack,Accessories,Bags,5336.0,3,15,4535.6,3882.79,-391.68,29-04-2024,C673,South
14622,Laptop,Electronics,Computers,50447.0,1,5,47924.65,31052.01,16872.64,14-03-2024,C394,South
14623,Laptop,Electronics,Computers,43228.0,2,0,43228.0,29783.5,26889.01,25-06-2024,C455,West
14624,Shoes,Fashion,Footwear,6773.0,3,5,6434.35,4760.93,5020.26,08-05-2024,C530,South
14625,Watch,Accessories,Watches,52827.0,4,10,47544.3,37756.3,39152.02,25-01-2024,C687,South
14626,Laptop,Electronics,Computers,112352.0,2,0,112352.0,72899.46,78905.07,15-04-2024,C69,North
14627,Phone,Electronics,Mobiles,20639.0,3,5,19607.05,17412.91,6582.41,20-04-2024,C509,West
14628,Phone,Electronics,Mobiles,39761.0,4,15,33796.85,22544.95,45007.62,15-05-2024,C383,South
14629,Phone,Electronics,Mobiles,75787.0,4,5,71997.65,54464.89,70131.06,05-03-2024,C689,North
14630,Backpack,Accessories,Bags,2238.0,1,20,1790.4,1510.27,280.13,04-04-2024,C83,North
14631,Headphones,Electronics,Audio,7243.0,2,10,6518.7,4178.17,4681.05,11-04-2024,C360,West
14632,Watch,Accessories,Watches,56461.0,4,0,56461.0,31978.22,97931.13,15-06-2024,C226,South
14633,Camera,Electronics,Cameras,58646.0,3,10,52781.4,35209.1,52716.9,23-01-2024,C701,South
14634,Shoes,Fashion,Footwear,8578.0,4,10,7720.2,7144.53,2302.69,04-02-2024,C710,South
14635,Camera,Electronics,Cameras,58258.0,3,5,55345.1,43894.76,34351.01,31-05-2024,C463,West
14636,Shoes,Fashion,Footwear,7099.0,1,15,6034.15,4194.84,1839.31,09-03-2024,C688,North
14637,Shoes,Fashion,Footwear,9102.0,3,20,7281.6,6050.37,3693.69,03-06-2024,C733,North
14638,Headphones,Electronics,Audio,1634.0,4,0,1634.0,1214.33,1678.69,27-04-2024,C12,North
14639,Laptop,Electronics,Computers,85813.0,1,5,81522.35,62069.96,19452.39,24-02-2024,C308,North
14640,Tablet,Electronics,Computers,39748.0,1,15,33785.8,28996.84,-957.79,03-01-2024,C456,North
14641,Laptop,Electronics,Computers,149416.0,4,5,141945.2,84972.89,227889.25,11-03-2024,C148,South
14642,Shoes,Fashion,Footwear,9796.0,3,0,9796.0,6646.2,9449.4,21-03-2024,C31,East
14643,Headphones,Electronics,Audio,2477.0,3,5,2353.15,1433.11,2760.13,13-06-2024,C583,North
14644,Laptop,Electronics,Computers,114011.0,2,5,108310.45,68411.22,79798.46,04-04-2024,C633,West
14645,Watch,Accessories,Watches,62397.0,4,15,53037.45,38566.54,57883.66,07-03-2024,C618,South
14646,Backpack,Accessories,Bags,5455.0,3,10,4909.5,3538.76,4112.22,06-02-2024,C725,North
14647,Tablet,Electronics,Computers,38918.0,1,10,35026.2,25495.28,9530.92,27-04-2024,C154,North
14648,Backpack,Accessories,Bags,5515.0,3,15,4687.75,3705.95,2945.41,26-01-2024,C127,North
14649,Tablet,Electronics,Computers,76627.0,3,0,76627.0,51978.52,73945.45,24-05-2024,C623,North
14650,Camera,Electronics,Cameras,102478.0,1,15,87106.3,64745.25,22361.05,01-03-2024,C140,West
14651,Backpack,Accessories,Bags,1837.0,3,15,1561.45,1404.69,470.27,19-06-2024,C548,East
14652,Tablet,Electronics,Computers,65697.0,3,20,52557.6,48324.96,12697.91,19-05-2024,C186,South
14653,Headphones,Electronics,Audio,12984.0,2,5,12334.8,9140.19,6389.22,17-04-2024,C204,East
14654,Phone,Electronics,Mobiles,34039.0,2,5,32337.05,24493.99,15686.12,04-04-2024,C495,South
14655,Phone,Electronics,Mobiles,21866.0,1,5,20772.7,14548.08,6224.62,03-02-2024,C563,North
14656,Watch,Accessories,Watches,68143.0,4,20,54514.4,54770.74,-1025.34,18-06-2024,C524,East
14657,Tablet,Electronics,Computers,68295.0,3,15,58050.75,51116.63,20802.35,23-06-2024,C81,North
14658,Headphones,Electronics,Audio,9461.0,1,15,8041.85,6823.06,1218.79,23-04-2024,C630,East
14659,Laptop,Electronics,Computers,74500.0,4,20,59600.0,41219.67,73521.3,26-06-2024,C280,South
14660,Phone,Electronics,Mobiles,36557.0,3,5,34729.15,25523.17,27617.93,15-02-2024,C592,North
14661,Headphones,Electronics,Audio,10750.0,1,15,9137.5,5931.99,3205.51,25-01-2024,C113,South
14662,Watch,Accessories,Watches,34915.0,3,30,24440.5,26066.78,-4878.85,16-03-2024,C207,North
14663,Camera,Electronics,Cameras,141054.0,1,5,134001.3,101341.48,32659.82,09-03-2024,C290,North
14664,Watch,Accessories,Watches,26753.0,3,10,24077.7,18849.04,15685.99,03-06-2024,C559,South
14665,Camera,Electronics,Cameras,140569.0,1,0,140569.0,111505.37,29063.63,30-05-2024,C212,North
14666,Headphones,Electronics,Audio,10907.0,1,0,10907.0,7555.39,3351.61,03-06-2024,C140,East
14667,Shoes,Fashion,Footwear,1801.0,4,20,1440.8,1223.24,870.23,01-05-2024,C266,West
14668,Camera,Electronics,Cameras,46642.0,4,15,39645.7,35922.84,14891.46,27-02-2024,C745,North
14669,Watch,Accessories,Watches,34027.0,1,0,34027.0,18726.93,15300.07,06-02-2024,C410,East
14670,Tablet,Electronics,Computers,73445.0,4,10,66100.5,42198.51,95607.96,31-05-2024,C133,West
14671,Backpack,Accessories,Bags,2713.0,3,0,2713.0,1696.7,3048.91,08-03-2024,C699,West
14672,Camera,Electronics,Cameras,75313.0,2,30,52719.1,47527.68,10382.84,18-01-2024,C76,East
14673,Headphones,Electronics,Audio,13710.0,3,30,9597.0,8740.83,2568.52,25-05-2024,C126,South
14674,Shoes,Fashion,Footwear,2643.0,2,15,2246.55,1803.04,887.03,17-06-2024,C586,West
14675,Laptop,Electronics,Computers,82467.0,3,20,65973.6,65092.61,2642.96,23-04-2024,C185,East
14676,Headphones,Electronics,Audio,12660.0,1,5,12027.0,9892.21,2134.79,19-05-2024,C505,South
14677,Tablet,Electronics,Computers,39729.0,2,20,31783.2,24657.09,14252.22,24-05-2024,C777,West
14678,Tablet,Electronics,Computers,53971.0,4,20,43176.8,33054.01,40491.17,05-05-2024,C649,West
14679,Shoes,Fashion,Footwear,8735.0,1,20,6988.0,7244.3,-256.3,20-01-2024,C567,East
14680,Laptop,Electronics,Computers,90933.0,3,15,77293.05,53296.74,71988.92,14-02-2024,C197,West
14681,Backpack,Accessories,Bags,3483.0,4,20,2786.4,2021.7,3058.81,31-03-2024,C197,South
14682,Watch,Accessories,Watches,57884.0,4,10,52095.6,38731.89,53454.85,24-06-2024,C235,East
14683,Laptop,Electronics,Computers,46470.0,2,5,44146.5,31808.95,24675.1,30-03-2024,C364,West
14684,Headphones,Electronics,Audio,2141.0,3,15,1819.85,1717.23,307.86,26-04-2024,C304,North
14685,Shoes,Fashion,Footwear,9591.0,3,15,8152.35,5945.16,6621.58,31-03-2024,C82,West
14686,Shoes,Fashion,Footwear,1831.0,1,0,1831.0,1548.43,282.57,12-01-2024,C297,East
14687,Backpack,Accessories,Bags,1218.0,1,5,1157.1,866.93,290.17,17-01-2024,C411,North
14688,Laptop,Electronics,Computers,151821.0,3,10,136638.9,106195.65,91329.74,23-06-2024,C19,South
14689,Watch,Accessories,Watches,68848.0,3,15,58520.8,52791.7,17187.3,05-06-2024,C625,West
14690,Headphones,Electronics,Audio,13146.0,4,15,11174.1,10626.63,2189.89,09-05-2024,C265,East
14691,Camera,Electronics,Cameras,121467.0,4,20,97173.6,76747.22,81705.53,22-02-2024,C350,North
14692,Camera,Electronics,Cameras,137711.0,4,20,110168.8,94425.44,62973.42,14-04-2024,C240,East
14693,Watch,Accessories,Watches,42222.0,4,30,29555.4,25094.69,17842.84,22-01-2024,C78,South
14694,Watch,Accessories,Watches,20196.0,4,5,19186.2,15633.49,14210.83,21-01-2024,C507,North
14695,Phone,Electronics,Mobiles,82743.0,4,15,70331.55,61291.78,36159.09,18-05-2024,C613,East
14696,Phone,Electronics,Mobiles,45322.0,1,30,31725.4,33603.13,-1877.73,29-01-2024,C661,East
14697,Camera,Electronics,Cameras,108740.0,1,10,97866.0,71632.15,26233.85,05-01-2024,C527,West
14698,Watch,Accessories,Watches,18800.0,1,0,18800.0,13749.37,5050.63,03-02-2024,C296,South
14699,Laptop,Electronics,Computers,67076.0,4,30,46953.2,39634.31,29275.54,07-05-2024,C686,West
14700,Shoes,Fashion,Footwear,2547.0,3,5,2419.65,1910.88,1526.31,24-02-2024,C495,South
14701,Camera,Electronics,Cameras,45187.0,4,10,40668.3,34797.77,23482.11,19-02-2024,C277,North
14702,Shoes,Fashion,Footwear,4412.0,4,5,4191.4,3433.89,3030.03,16-06-2024,C338,North
14703,Backpack,Accessories,Bags,3089.0,1,20,2471.2,2482.31,-11.11,19-04-2024,C406,West
14704,Watch,Accessories,Watches,29932.0,4,20,23945.6,20879.12,12265.93,14-06-2024,C615,East
14705,Camera,Electronics,Cameras,146793.0,1,15,124774.05,98825.31,25948.74,05-01-2024,C45,South
14706,Phone,Electronics,Mobiles,18747.0,1,5,17809.65,12221.95,5587.7,06-03-2024,C772,West
14707,Tablet,Electronics,Computers,41425.0,4,0,41425.0,31928.05,37987.81,02-01-2024,C434,North
14708,Shoes,Fashion,Footwear,3373.0,2,0,3373.0,2518.32,1709.37,25-04-2024,C771,West
14709,Laptop,Electronics,Computers,82232.0,2,5,78120.4,62702.89,30835.01,04-02-2024,C407,North
14710,Tablet,Electronics,Computers,42471.0,3,10,38223.9,32954.31,15808.76,23-01-2024,C95,South
14711,Watch,Accessories,Watches,62967.0,1,5,59818.65,52239.35,7579.3,04-05-2024,C669,West
14712,Camera,Electronics,Cameras,29302.0,2,15,24906.7,24134.91,1543.59,25-04-2024,C83,North
14713,Shoes,Fashion,Footwear,5412.0,1,10,4870.8,4134.14,736.66,28-06-2024,C783,North
14714,Phone,Electronics,Mobiles,21745.0,4,5,20657.75,18379.15,9114.41,01-04-2024,C272,West
14715,Shoes,Fashion,Footwear,9522.0,2,20,7617.6,7408.85,417.49,16-05-2024,C779,South
14716,Backpack,Accessories,Bags,1884.0,1,20,1507.2,1293.99,213.21,16-01-2024,C568,North
14717,Phone,Electronics,Mobiles,30473.0,1,15,25902.05,17044.91,8857.14,16-04-2024,C22,East
14718,Phone,Electronics,Mobiles,73798.0,2,0,73798.0,52758.87,42078.25,11-02-2024,C774,North
14719,Tablet,Electronics,Computers,26324.0,2,15,22375.4,15708.45,13333.9,17-03-2024,C432,North
14720,Backpack,Accessories,Bags,5474.0,2,5,5200.3,4151.17,2098.26,25-04-2024,C47,East
14721,Shoes,Fashion,Footwear,3485.0,4,20,2788.0,2122.98,2660.09,12-04-2024,C2,East
14722,Watch,Accessories,Watches,55974.0,4,10,50376.6,37839.01,50150.37,01-04-2024,C733,West
14723,Laptop,Electronics,Computers,116003.0,1,30,81202.1,89462.26,-8260.16,04-03-2024,C314,East
14724,Tablet,Electronics,Computers,43925.0,1,0,43925.0,28080.65,15844.35,07-06-2024,C342,North
14725,Backpack,Accessories,Bags,5314.0,2,10,4782.6,3823.92,1917.35,13-03-2024,C152,East
14726,Tablet,Electronics,Computers,44073.0,2,0,44073.0,34292.33,19561.33,14-01-2024,C742,West
14727,Laptop,Electronics,Computers,133335.0,4,0,133335.0,89487.64,175389.44,15-06-2024,C608,East
14728,Laptop,Electronics,Computers,146513.0,1,0,146513.0,81000.74,65512.26,20-04-2024,C594,North
14729,Camera,Electronics,Cameras,136234.0,1,5,129422.3,82161.73,47260.57,08-06-2024,C87,North
14730,Phone,Electronics,Mobiles,31020.0,3,15,26367.0,25999.89,1101.32,08-06-2024,C72,South
14731,Laptop,Electronics,Computers,81658.0,1,10,73492.2,68167.91,5324.29,21-06-2024,C460,East
14732,Backpack,Accessories,Bags,3394.0,2,0,3394.0,2622.51,1542.99,16-04-2024,C296,South
14733,Headphones,Electronics,Audio,3615.0,2,5,3434.25,2939.29,989.92,09-02-2024,C647,North
14734,Camera,Electronics,Cameras,133487.0,4,5,126812.65,90749.25,144253.58,05-02-2024,C305,East
14735,Phone,Electronics,Mobiles,81328.0,4,10,73195.2,60824.12,49484.33,25-05-2024,C790,North
14736,Shoes,Fashion,Footwear,5194.0,3,0,5194.0,3152.96,6123.12,21-01-2024,C540,North
14737,Laptop,Electronics,Computers,177033.0,3,10,159329.7,132724.76,79814.83,20-01-2024,C233,North
14738,Shoes,Fashion,Footwear,6735.0,4,15,5724.75,5128.72,2384.13,05-01-2024,C558,North
14739,Shoes,Fashion,Footwear,4344.0,3,10,3909.6,2953.88,2867.15,10-06-2024,C149,East
14740,Backpack,Accessories,Bags,659.0,2,5,626.05,505.75,240.59,14-01-2024,C478,East
14741,Headphones,Electronics,Audio,7826.0,2,0,7826.0,4305.88,7040.23,02-01-2024,C722,South
14742,Tablet,Electronics,Computers,56612.0,2,5,53781.4,36547.65,34467.5,08-04-2024,C559,North
14743,Headphones,Electronics,Audio,6442.0,3,20,5153.6,4543.64,1829.88,23-01-2024,C781,East
14744,Headphones,Electronics,Audio,12530.0,3,0,12530.0,8737.67,11376.99,22-01-2024,C638,West
14745,Tablet,Electronics,Computers,35762.0,1,20,28609.6,21469.35,7140.25,08-01-2024,C303,North
14746,Camera,Electronics,Cameras,88238.0,4,10,79414.2,66465.55,51794.59,15-02-2024,C242,West
14747,Tablet,Electronics,Computers,31071.0,3,5,29517.45,17621.17,35688.85,12-02-2024,C394,East
14748,Watch,Accessories,Watches,17316.0,1,15,14718.6,11499.31,3219.29,04-02-2024,C147,West
14749,Camera,Electronics,Cameras,106177.0,3,15,90250.45,78564.76,35057.08,10-01-2024,C725,North
14750,Shoes,Fashion,Footwear,5080.0,1,15,4318.0,3042.11,1275.89,07-04-2024,C226,East
14751,Laptop,Electronics,Computers,82717.0,4,20,66173.6,61386.28,19149.3,04-04-2024,C512,East
14752,Camera,Electronics,Cameras,101788.0,2,15,86519.8,85627.18,-357.05,28-04-2024,C214,South
14753,Laptop,Electronics,Computers,52726.0,3,20,42180.8,31598.92,-6349.13,11-02-2024,C395,North
14754,Tablet,Electronics,Computers,24342.0,1,30,17039.4,15417.72,1621.68,24-03-2024,C773,North
14755,Camera,Electronics,Cameras,42628.0,2,10,38365.2,24389.83,27950.74,11-06-2024,C87,North
14756,Camera,Electronics,Cameras,49834.0,1,20,39867.2,33791.31,6075.89,20-06-2024,C505,West
14757,Backpack,Accessories,Bags,2876.0,4,15,2444.6,1717.62,2907.93,08-05-2024,C295,South
14758,Tablet,Electronics,Computers,31315.0,4,0,31315.0,22646.4,34674.4,19-04-2024,C709,North
14759,Watch,Accessories,Watches,13068.0,2,30,9147.6,7835.71,2623.77,06-06-2024,C210,South
14760,Watch,Accessories,Watches,17251.0,3,20,13800.8,14443.6,-1928.41,24-05-2024,C640,East
14761,Tablet,Electronics,Computers,21412.0,2,15,18200.2,14464.88,7470.65,11-05-2024,C357,South
14762,Laptop,Electronics,Computers,99892.0,4,0,99892.0,74624.18,101071.27,16-02-2024,C362,South
14763,Camera,Electronics,Cameras,64920.0,3,10,58428.0,53531.38,14689.87,09-02-2024,C612,East
14764,Backpack,Accessories,Bags,614.0,4,0,614.0,520.81,372.75,02-03-2024,C749,West
14765,Camera,Electronics,Cameras,134224.0,4,20,107379.2,104834.15,10180.2,07-02-2024,C447,West
14766,Camera,Electronics,Cameras,88399.0,2,0,88399.0,72514.87,31768.26,19-06-2024,C317,North
14767,Shoes,Fashion,Footwear,9009.0,4,20,7207.2,7347.58,-561.54,20-01-2024,C239,West
14768,Headphones,Electronics,Audio,4258.0,1,0,4258.0,2793.19,1464.81,09-05-2024,C154,East
14769,Laptop,Electronics,Computers,145037.0,2,20,116029.6,108758.09,14543.03,26-04-2024,C517,South
14770,Tablet,Electronics,Computers,63896.0,2,15,54311.6,46500.04,15623.12,19-03-2024,C218,North
14771,Laptop,Electronics,Computers,141347.0,3,15,120144.95,87058.05,99260.69,20-01-2024,C312,South
